TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-13 17:53:14,1765648394854,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,nhrrw-1765648394817-e44d35200ee1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:14,1765648394817,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,nhrrw-1765648394817-e44d35200ee1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,89,iad1,275,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDGTJHD088HXTQVVRMBGEE,OEN8spY00vp0,1
2025-12-13 17:53:14,1765648394841,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23%20&stopId=MTA_402142&direction=NW,200,hbgnf-1765648394813-d1f1a04252b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:53:14,1765648394813,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23%20&stopId=MTA_402142&direction=NW,200,hbgnf-1765648394813-d1f1a04252b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,91,iad1,273,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDGTJ81DGEN6PHERC0HSHJ,5pMUy9wbFqct,1
2025-12-13 17:52:46,1765648366688,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,c5rz7-1765648366654-e4a790c9d182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:46,1765648366654,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,c5rz7-1765648366654-e4a790c9d182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,62,iad1,272,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDFZ2BQ2X2X1DC489NMQ8R,OEN8spY00vp0,1
2025-12-13 17:52:46,1765648366695,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,b98sj-1765648366654-f8eaf34847eb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:46,1765648366695,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,b98sj-1765648366654-f8eaf34847eb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:46,1765648366654,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,b98sj-1765648366654-f8eaf34847eb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,59,iad1,271,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDFZ2EKYCFJGN5X1J1ZRF4,5pMUy9wbFqct,1
2025-12-13 17:52:16,1765648336618,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,mwhmg-1765648336592-7d09bea485ef,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:16,1765648336619,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,mwhmg-1765648336592-7d09bea485ef,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:16,1765648336592,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,mwhmg-1765648336592-7d09bea485ef,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,117,iad1,271,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDF1PVPY5NJRX3D4XTXKR8,5pMUy9wbFqct,1
2025-12-13 17:52:16,1765648336650,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,6qcd9-1765648336592-990ba58d99e7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:16,1765648336592,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,6qcd9-1765648336592-990ba58d99e7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,173,iad1,272,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDF1PY7HHKVP5EA4SCQYXK,OEN8spY00vp0,1
2025-12-13 17:52:14,1765648334889,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,wz99x-1765648334818-6abe4cefabb0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:14,1765648334818,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,wz99x-1765648334818-6abe4cefabb0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,130,iad1,258,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDF0016HB8Y2FKYKAM5ZJ4,5pMUy9wbFqct,1
2025-12-13 17:52:14,1765648334887,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,mwhmg-1765648334818-f5673dc465bb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:14,1765648334887,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,mwhmg-1765648334818-f5673dc465bb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:52:14,1765648334818,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,mwhmg-1765648334818-f5673dc465bb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,143,iad1,281,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDEZZGJKQEDNARN9CRMY6J,OEN8spY00vp0,1
2025-12-13 17:51:46,1765648306791,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,wpkq4-1765648306653-d02be0dd7740,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:46,1765648306653,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,wpkq4-1765648306653-d02be0dd7740,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,161,iad1,256,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDE4FX5DKKYT13H8BNYAZM,5pMUy9wbFqct,1
2025-12-13 17:51:47,1765648307226,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,5vwr7-1765648306653-f0b2e1b0df1e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:47,1765648307226,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,5vwr7-1765648306653-f0b2e1b0df1e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:46,1765648306653,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,5vwr7-1765648306653-f0b2e1b0df1e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,575,iad1,281,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDE4G7HNPBKADQS3ZGYJR5,OEN8spY00vp0,1
2025-12-13 17:51:16,1765648276652,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,rcf89-1765648276594-ec7aa78c3eca,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:16,1765648276652,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,rcf89-1765648276594-ec7aa78c3eca,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:16,1765648276594,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,rcf89-1765648276594-ec7aa78c3eca,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,263,iad1,286,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDD74FXSX3VFBEF075DCH6,jj3XGf548rNr,1
2025-12-13 17:51:16,1765648276651,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,fwdqd-1765648276594-0a35aba205b7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:16,1765648276594,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,fwdqd-1765648276594-0a35aba205b7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,80,iad1,273,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDD74FXSX3VFBEEW7VGBHD,oRMh1cqQcyQ3,1
2025-12-13 17:51:15,1765648275113,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,ph78v-1765648274859-f4efc90133eb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=MTA NYCT_M23  stopId=MTA_402142 type=MTA NYCT_M23,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:14,1765648274859,nyc-commute-web.vercel.app/api/mta,GET,routeId=MTA%20NYCT_M23+&stopId=MTA_402142&direction=NW,200,ph78v-1765648274859-f4efc90133eb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,443,iad1,272,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDD5FPE25725SMKPMGQXDA,jj3XGf548rNr,1
2025-12-13 17:51:15,1765648275526,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,dp7s7-1765648274858-0b25fb52c198,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[API] Fetching feed for routeId=6 stopId=625 type=6,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:15,1765648275526,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,dp7s7-1765648274858-0b25fb52c198,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,,,,,[MTA] Fetching GTFS feed from https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:51:14,1765648274858,nyc-commute-web.vercel.app/api/mta,GET,routeId=6&stopId=625&direction=S,200,dp7s7-1765648274858-0b25fb52c198,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/mta,nyc-commute-web.vercel.app,nyc-commute-web.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,580,iad1,281,2048,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,01KCCDD5FQ2DTM8K8JXZ6960B1,oRMh1cqQcyQ3,1
2025-12-13 17:50:41,1765648241037,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/,GET,,200,5ld7d-1765648241037-5b57ef36bf99,vercel-favicon/1.0,,production,main,HIT,static,/,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,11,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:50:25,1765648225953,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/,GET,,304,nwph8-1765648225953-c28b3d0bde80,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,4,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:50:25,1765648225853,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/,GET,,304,psqgn-1765648225853-14c5436201d3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,4,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:50:25,1765648225751,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/add,GET,_rsc=1r34m,200,gznvj-1765648225751-36749d100156,vercel-screenshot/1.0,,production,main,PRERENDER,static,/add.segments/_tree.segment,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,232,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:50:25,1765648225751,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/settings,GET,_rsc=1r34m,200,4mjh5-1765648225751-7bc4c242b5b9,vercel-screenshot/1.0,,production,main,PRERENDER,static,/settings.segments/_tree.segment,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,200,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:50:25,1765648225745,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/add,GET,_rsc=1r34m,200,scp9d-1765648225745-8ebbd96a78e1,vercel-screenshot/1.0,,production,main,PRERENDER,static,/add.segments/_tree.segment,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,236,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:50:25,1765648225745,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/settings,GET,_rsc=1r34m,200,8pc6j-1765648225745-9221f0937758,vercel-screenshot/1.0,,production,main,PRERENDER,static,/settings.segments/_tree.segment,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,210,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
2025-12-13 17:50:25,1765648225392,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app/,GET,,200,j5tkf-1765648225392-3a0590ad599e,vercel-screenshot/1.0,,production,main,HIT,static,/,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,nyc-commute-5laau1kno-sagar-koltes-projects.vercel.app,dpl_4Em5kFwfATo8E3ZpaFeyfhA57dHr,120,sfo1,,,,prj_iLx0SPJa4zzhVZETg8AU8avH1wyQ,,,,,
